"endyear","unitid","instname","state","sector","ugftfresh","ugftfreshwh","ugftfreshbl","ugftfreshhi","ugftfreshap","ugftfreshas","ugftfreshnh","ugftfreshna","ugftfreshmr","ugftfreshun","ugftfreshal","ugftfreshwh_pct","ugftfreshbl_pct","ugftfreshhi_pct","ugftfreshap_pct","ugftfreshas_pct","ugftfreshnh_pct","ugftfreshna_pct","ugftfreshmr_pct","ugftfreshun_pct","ugftfreshal_pct","ugptfresh","ugptfreshwh","ugptfreshbl","ugptfreshhi","ugptfreshap","ugptfreshas","ugptfreshnh","ugptfreshna","ugptfreshmr","ugptfreshun","ugptfreshal","ugptfreshwh_pct","ugptfreshbl_pct","ugptfreshhi_pct","ugptfreshap_pct","ugptfreshas_pct","ugptfreshnh_pct","ugptfreshna_pct","ugptfreshmr_pct","ugptfreshun_pct","ugptfreshal_pct","ugftptfresh","ugftptfreshwh","ugftptfreshbl","ugftptfreshhi","ugftptfreshap","ugftptfreshas","ugftptfreshnh","ugftptfreshna","ugftptfreshmr","ugftptfreshun","ugftptfreshal","ugftptfreshwh_pct","ugftptfreshbl_pct","ugftptfreshhi_pct","ugftptfreshap_pct","ugftptfreshas_pct","ugftptfreshnh_pct","ugftptfreshna_pct","ugftptfreshmr_pct","ugftptfreshun_pct","ugftptfreshal_pct","ugft","ugftwh","ugftbl","ugfthi","ugftap","ugftas","ugftnh","ugftna","ugftmr","ugftun","ugftal","ugftwh_pct","ugftbl_pct","ugfthi_pct","ugftap_pct","ugftas_pct","ugftnh_pct","ugftna_pct","ugftmr_pct","ugftun_pct","ugftal_pct","ugpt","ugptwh","ugptbl","ugpthi","ugptap","ugptas","ugptnh","ugptna","ugptmr","ugptun","ugptal","ugptwh_pct","ugptbl_pct","ugpthi_pct","ugptap_pct","ugptas_pct","ugptnh_pct","ugptna_pct","ugptmr_pct","ugptun_pct","ugptal_pct","ugftpt","ugftptwh","ugftptbl","ugftpthi","ugftptap","ugftptas","ugftptnh","ugftptna","ugftptmr","ugftptun","ugftptal","ugftptwh_pct","ugftptbl_pct","ugftpthi_pct","ugftptap_pct","ugftptas_pct","ugftptnh_pct","ugftptna_pct","ugftptmr_pct","ugftptun_pct","ugftptal_pct","state_pop_1824","pop4_white_nh_1824","pop4_black_nh_1824","pop4_api_nh_1824","pop4_aina_nh_1824","pop4_hispanic_1824","pop4_white_nh_1824_pct","pop4_black_nh_1824_pct","pop4_api_nh_1824_pct","pop4_aina_nh_1824_pct","pop4_hispanic_1824_pct","cntypop4_total_1824","cntypop4_white_nh_1824","cntypop4_black_nh_1824","cntypop4_api_nh_1824","cntypop4_aina_nh_1824","cntypop4_hispanic_1824","cntypop4_white_nh_1824_pct","cntypop4_black_nh_1824_pct","cntypop4_api_nh_1824_pct","cntypop4_aina_nh_1824_pct","cntypop4_hispanic_1824_pct"
2000,126614,"university of colorado at boulder","CO","pub-4yr",4428,3680,76,232,252,0,0,24,0,138,26,0.831074977416441,0.017163504968383,0.0523938572719061,0.0569105691056911,0,0,0.00542005420054201,0,0.0311653116531165,0.00587172538392051,35,21,4,3,4,0,0,1,0,2,0,0.6,0.114285714285714,0.0857142857142857,0.114285714285714,0,0,0.0285714285714286,0,0.0571428571428571,0,4463,3701,80,235,256,0,0,25,0,140,26,0.829262827694376,0.0179251624467847,0.05265516468743,0.057360519829711,0,0,0.00560161326462021,0,0.0313690342818732,0.00582567779520502,20436,16547,363,1097,1140,0,0,145,0,799,345,0.809698571148953,0.0177627715795655,0.0536797807790174,0.0557839107457428,0,0,0.00709532198081816,0,0.0390976707770601,0.0168819729888432,2540,1910,69,150,135,0,0,34,0,201,41,0.751968503937008,0.0271653543307087,0.0590551181102362,0.0531496062992126,0,0,0.0133858267716535,0,0.0791338582677165,0.0161417322834646,22976,18457,432,1247,1275,0,0,179,0,1000,386,0.803316504178273,0.0188022284122563,0.0542740250696379,0.0554926880222841,0,0,0.00779073816155989,0,0.0435236768802228,0.016800139275766,415381,284539,17881,12239,4007,96715,0.685007258396508,0.0430472265221568,0.0294645157096738,0.00964656544232885,0.232834433929332,211062,136626,9733,7814,1566,55323,0.6473263780311,0.046114411878974,0.0370222967658792,0.00741962077493817,0.262117292549109
2001,126614,"university of colorado at boulder","CO","pub-4yr",5052,4140,84,271,293,0,0,28,0,212,24,0.819477434679335,0.0166270783847981,0.0536421219319082,0.0579968329374505,0,0,0.00554235946159937,0,0.0419635787806809,0.00475059382422803,62,49,1,7,4,0,0,0,0,1,0,0.790322580645161,0.0161290322580645,0.112903225806452,0.0645161290322581,0,0,0,0,0.0161290322580645,0,5114,4189,85,278,297,0,0,28,0,213,24,0.819123973406336,0.01662104028158,0.0543605788032851,0.0580758701603442,0,0,0.00547516621040282,0,0.0416503715291357,0.0046929996089167,20929,16963,359,1127,1145,0,0,139,0,894,302,0.810502174016914,0.0171532323570166,0.0538487266472359,0.0547087772946629,0,0,0.00664150222179751,0,0.0427158488222084,0.0144297386401644,2683,1988,64,169,162,0,0,31,0,238,31,0.740961610137905,0.0238538948937756,0.0629891912038763,0.0603801714498695,0,0,0.0115542303391726,0,0.0887066716362281,0.0115542303391726,23612,18951,423,1296,1307,0,0,170,0,1132,333,0.802600372691852,0.017914619684906,0.0548873454175843,0.0553532102320854,0,0,0.00719972895138065,0,0.0479417245468406,0.0141029984753515,433665,294194,18770,13155,4283,103263,0.678390001498853,0.0432822570417258,0.0303344747673896,0.0098762869957225,0.238116979696309,221449,141569,10157,8397,1694,59632,0.639284891780952,0.0458660910638567,0.0379184372022452,0.00764961684180105,0.269280963111145
2002,126614,"university of colorado at boulder","CO","pub-4yr",4974,3910,74,308,290,0,0,36,0,331,25,0.786087655810213,0.0148773622838762,0.0619219943707278,0.058303176517893,0,0,0.00723763570566948,0,0.0665460394049055,0.00502613590671492,44,28,1,5,8,0,0,1,0,1,0,0.636363636363636,0.0227272727272727,0.113636363636364,0.181818181818182,0,0,0.0227272727272727,0,0.0227272727272727,0,5018,3938,75,313,298,0,0,37,0,332,25,0.784774810681546,0.0149461937026704,0.0623754483858111,0.059386209645277,0,0,0.00737345555998406,0,0.0661618174571542,0.0049820645675568,21602,17352,359,1187,1168,0,0,144,0,1105,287,0.803258957503935,0.0166188315896676,0.054948615868901,0.0540690676789186,0,0,0.00666604943986668,0,0.0511526710489769,0.0132858068697343,2643,1964,55,164,171,0,0,25,0,231,33,0.743094967839576,0.0208096859629209,0.0620506999621642,0.0646992054483541,0,0,0.00945894816496406,0,0.0874006810442679,0.0124858115777526,24245,19316,414,1351,1339,0,0,169,0,1336,320,0.79670035058775,0.0170756857083935,0.055722829449371,0.0552278820375335,0,0,0.00697050938337802,0,0.0551041451845741,0.0131985976489998,453712,307492,19964,13873,4488,107895,0.677725076700638,0.0440014811157739,0.0305766653736291,0.00989173748986141,0.237805039320097,231136,147827,10833,8967,1767,61742,0.639567181226637,0.0468685103142738,0.0387953412709401,0.00764484978540773,0.267124117402741
2003,126614,"university of colorado at boulder","CO","pub-4yr",5381,4299,96,322,357,0,0,51,0,220,36,0.798922133432447,0.0178405500836276,0.0598401784055008,0.0663445456234901,0,0,0.00947779223192715,0,0.0408845939416465,0.00669020628136034,44,34,0,3,4,0,0,1,0,2,0,0.772727272727273,0,0.0681818181818182,0.0909090909090909,0,0,0.0227272727272727,0,0.0454545454545455,0,5425,4333,96,325,361,0,0,52,0,222,36,0.798709677419355,0.0176958525345622,0.0599078341013825,0.0665437788018433,0,0,0.0095852534562212,0,0.0409216589861751,0.00663594470046083,22849,18276,365,1267,1268,0,0,164,0,1200,309,0.799859950107226,0.0159744408945687,0.0554510044203247,0.0554947700118167,0,0,0.00717755700468292,0,0.0525187097903628,0.0135235677710184,2553,1850,61,151,165,0,0,23,0,258,45,0.72463768115942,0.0238934586760674,0.0591461026243635,0.0646298472385429,0,0,0.00900900900900901,0,0.101057579318449,0.0176263219741481,25402,20126,426,1418,1433,0,0,187,0,1458,354,0.792299818911897,0.0167703330446422,0.0558223761908511,0.0564128808755216,0,0,0.00736162506889221,0,0.0573970553499724,0.0139359105582238,464101,314155,20551,14437,4591,110367,0.676910844837654,0.0442813094563468,0.0311074529035706,0.00989224328325084,0.237808149519178,236102,150963,11082,9256,1829,62972,0.639397379098864,0.0469373406409094,0.0392033951427773,0.0077466518708016,0.266715233246648
2004,126614,"university of colorado at boulder","CO","pub-4yr",5551,4480,88,324,341,0,0,38,0,240,40,0.807061790668348,0.0158529994595568,0.0583678616465502,0.0614303729057827,0,0,0.00684561340299045,0,0.0432354530715186,0.00720590884525311,40,32,1,1,3,0,0,0,0,3,0,0.8,0.025,0.025,0.075,0,0,0,0,0.075,0,5591,4512,89,325,344,0,0,38,0,243,40,0.807011268109462,0.0159184403505634,0.0581291361116079,0.0615274548381327,0,0,0.00679663745304954,0,0.0434627079234484,0.00715435521373636,23980,19055,383,1366,1353,0,0,179,0,1319,325,0.794620517097581,0.0159716430358632,0.0569641367806505,0.0564220183486239,0,0,0.00746455379482902,0,0.0550041701417848,0.0135529608006672,2395,1759,40,126,176,0,0,17,0,257,20,0.734446764091858,0.0167014613778706,0.0526096033402923,0.0734864300626305,0,0,0.00709812108559499,0,0.107306889352818,0.00835073068893528,26375,20814,423,1492,1529,0,0,196,0,1576,345,0.789156398104265,0.0160379146919431,0.0565687203791469,0.0579715639810427,0,0,0.00743127962085308,0,0.0597535545023697,0.0130805687203791,466666,316100,20270,14537,4581,111178,0.677358110511586,0.0434357763368233,0.0311507587867983,0.00981644259491799,0.238238911769874,236003,150932,11086,9388,1826,62771,0.639534243208773,0.0469739791443329,0.0397791553497201,0.00773718978148583,0.265975432515688
2005,126614,"university of colorado at boulder","CO","pub-4yr",5130,4037,70,336,332,0,0,42,0,270,43,0.786939571150097,0.01364522417154,0.0654970760233918,0.0647173489278752,0,0,0.00818713450292398,0,0.0526315789473684,0.00838206627680312,29,22,0,3,2,0,0,0,0,2,0,0.758620689655172,0,0.103448275862069,0.0689655172413793,0,0,0,0,0.0689655172413793,0,5159,4059,70,339,334,0,0,42,0,272,43,0.786780383795309,0.0135685210312076,0.0657104089939911,0.0647412289203334,0,0,0.00814111261872456,0,0.0527233960069781,0.0083349486334561,24165,19038,389,1400,1448,0,0,187,0,1403,300,0.787833643699565,0.0160976619077178,0.0579350300020691,0.0599213738878543,0,0,0.00773846472170495,0,0.0580591764949307,0.0124146492861577,2265,1689,51,141,132,0,0,13,0,204,35,0.745695364238411,0.0225165562913907,0.0622516556291391,0.0582781456953642,0,0,0.00573951434878587,0,0.0900662251655629,0.0154525386313466,26430,20727,440,1541,1580,0,0,200,0,1607,335,0.78422247446084,0.0166477487703367,0.0583049564888384,0.0597805524025728,0,0,0.00756715853197124,0,0.060802118804389,0.0126749905410518,471390,319520,21126,14604,4678,111462,0.677825155391502,0.0448163940686056,0.0309807166040858,0.00992384225376016,0.236453891682047,237783,152642,11525,9399,1819,62398,0.641938237805058,0.0484685616717764,0.0395276365425619,0.00764983198967125,0.262415731990933
2006,126614,"university of colorado at boulder","CO","pub-4yr",5015,3979,72,314,327,0,0,25,0,246,52,0.793419740777667,0.0143569292123629,0.0626121635094716,0.0652043868394816,0,0,0.00498504486540379,0,0.0490528414755733,0.0103688933200399,31,20,1,3,3,0,0,1,0,2,1,0.645161290322581,0.032258064516129,0.0967741935483871,0.0967741935483871,0,0,0.032258064516129,0,0.0645161290322581,0.032258064516129,5046,3999,73,317,330,0,0,26,0,248,53,0.792508917954816,0.0144669044787951,0.0628220372572335,0.0653983353151011,0,0,0.00515259611573524,0,0.0491478398731669,0.0105033690051526,23773,18682,388,1417,1468,0,0,175,0,1326,317,0.78584949312245,0.0163210364699449,0.0596054347368864,0.0617507256130905,0,0,0.00736129222226896,0,0.0557775627813065,0.0133344550540529,2437,1796,60,169,166,0,0,20,0,192,34,0.736971686499795,0.0246204349610176,0.069347558473533,0.0681165367254822,0,0,0.00820681165367255,0,0.0787853918752565,0.0139515798112433,26210,20478,448,1586,1634,0,0,195,0,1518,351,0.781304845478825,0.0170927127050744,0.0605112552460893,0.062342617321633,0,0,0.00743990843189622,0,0.0579168256390691,0.0133918351774132,472661,320120,21357,14756,4730,111698,0.677271871383507,0.0451846037646432,0.0312189920471543,0.0100071721593277,0.236317360645367,237926,152683,11608,9504,1805,62326,0.64172473794373,0.048788278708506,0.0399451930432151,0.00758639240772341,0.261955397896825
2007,126614,"university of colorado at boulder","CO","pub-4yr",5615,4426,84,372,373,0,0,55,0,243,62,0.788245770258237,0.014959928762244,0.0662511130899377,0.0664292074799644,0,0,0.00979519145146928,0,0.0432769367764915,0.0110418521816563,32,23,0,3,2,0,0,0,0,4,0,0.71875,0,0.09375,0.0625,0,0,0,0,0.125,0,5647,4449,84,375,375,0,0,55,0,247,62,0.787851956791217,0.0148751549495307,0.0664069417389764,0.0664069417389764,0,0,0.00973968478838321,0,0.0437400389587392,0.0109792810341774,23926,18749,368,1495,1495,0,0,199,0,1267,353,0.783624508902449,0.0153807573351166,0.0624843266739112,0.0624843266739112,0,0,0.00831731171110925,0,0.0529549444119368,0.0147538242915657,2437,1821,41,147,152,0,0,20,0,212,44,0.747230201066886,0.0168239638900287,0.0603200656544932,0.0623717685679114,0,0,0.00820681165367255,0,0.086992203528929,0.0180549856380796,26363,20570,409,1642,1647,0,0,219,0,1479,397,0.780260213177559,0.0155141675833555,0.0622842620339112,0.0624739217843189,0,0,0.00830709706786026,0,0.0561013541706179,0.0150589841823768,477387,322827,22036,15140,4832,112552,0.67623751798855,0.0461596147360527,0.0317143114496205,0.0101217670359687,0.235766788789808,240954,154616,12142,9729,1918,62549,0.641682644820173,0.0503913610066652,0.0403770014193581,0.00796002556504561,0.259588967188758
2008,126614,"university of colorado at boulder","CO","pub-4yr",5548,4409,105,355,375,0,0,38,0,197,69,0.794700793078587,0.0189257390050469,0.0639870223503965,0.0675919250180245,0,0,0.00684931506849315,0,0.0355082912761355,0.0124369142033165,40,34,0,3,2,0,0,0,0,0,1,0.85,0,0.075,0.05,0,0,0,0,0,0.025,5588,4443,105,358,377,0,0,38,0,197,70,0.795096635647817,0.018790264853257,0.0640658554044381,0.0674659985683608,0,0,0.00680028632784538,0,0.0352541159627774,0.0125268432355047,23959,18792,374,1505,1496,0,0,182,0,1264,346,0.784339914019784,0.0156100004173797,0.0628156433907926,0.0624400016695188,0,0,0.00759631036353771,0,0.0527567928544597,0.0144413372845277,2389,1794,49,162,145,0,0,15,0,180,44,0.75094181665969,0.0205106739221432,0.0678107994976978,0.0606948514022604,0,0,0.00627877773126831,0,0.0753453327752198,0.0184177480117204,26348,20586,423,1667,1641,0,0,197,0,1444,390,0.781311674510399,0.0160543494762411,0.0632685592834371,0.0622817671170487,0,0,0.00747684833763473,0,0.054804918779414,0.0148018824958251,475931,320994,22068,15124,4800,112945,0.674454910480721,0.0463680659591411,0.0317777156772725,0.0100854955865451,0.23731381229632,241330,154689,12209,9718,1884,62830,0.640985372726143,0.05059047776903,0.040268511996022,0.0078067376621224,0.260348899846683
2009,126614,"university of colorado at boulder","CO","pub-4yr",5823,4567,110,417,369,0,0,35,0,267,58,0.784303623561738,0.0188906062167268,0.0716125708397733,0.0633693972179289,0,0,0.00601064743259488,0,0.0458526532715095,0.00996050145972866,28,22,0,4,0,0,0,0,0,2,0,0.785714285714286,0,0.142857142857143,0,0,0,0,0,0.0714285714285714,0,5851,4589,110,421,369,0,0,35,0,269,58,0.784310374294992,0.0188002050931465,0.0719535122201333,0.0630661425397368,0,0,0.00598188343872842,0,0.0459750470005127,0.00991283541274996,24525,19214,392,1561,1512,0,0,178,0,1277,391,0.783445463812436,0.0159836901121305,0.0636493374108053,0.061651376146789,0,0,0.0072579001019368,0,0.0520693170234455,0.0159429153924567,2372,1803,49,152,124,0,0,24,0,189,31,0.760118043844857,0.0206576728499157,0.0640809443507589,0.0522765598650927,0,0,0.0101180438448567,0,0.0796795952782462,0.0130691399662732,26897,21017,441,1713,1636,0,0,202,0,1466,422,0.781388258913634,0.0163958805814775,0.0636874000817935,0.060824627281853,0,0,0.00751013124140239,0,0.0545042198014648,0.0156894820983753,481504,323033,22692,15587,4885,115307,0.670883315611085,0.0471273343523626,0.0323714860105004,0.0101452947431382,0.239472569282914,243374,155488,12567,10016,1892,63411,0.638885008258894,0.0516365758051394,0.0411547659158332,0.00777404324208831,0.260549606778045
2010,126614,"university of colorado at boulder","CO","pub-4yr",5530,4277,98,381,361,0,0,58,0,290,65,0.773417721518987,0.0177215189873418,0.0688969258589512,0.0652802893309222,0,0,0.0104882459312839,0,0.0524412296564195,0.011754068716094,18,13,0,1,0,0,0,0,0,3,1,0.722222222222222,0,0.0555555555555556,0,0,0,0,0,0.166666666666667,0.0555555555555556,5548,4290,98,382,361,0,0,58,0,293,66,0.7732516222062,0.0176640230713771,0.0688536409516943,0.0650684931506849,0,0,0.0104542177361211,0,0.0528118240807498,0.0118961788031723,24916,19420,412,1567,1565,0,0,201,0,1334,417,0.779418847327019,0.0165355594798523,0.0628913148177878,0.0628110451115749,0,0,0.00806710547439396,0,0.0535398940439878,0.0167362337453845,2303,1726,48,169,132,0,0,24,0,176,28,0.749457229700391,0.0208423795049935,0.0733825445071646,0.0573165436387321,0,0,0.0104211897524967,0,0.0764220581849761,0.0121580547112462,27219,21146,460,1736,1697,0,0,225,0,1510,445,0.776883794408318,0.0168999595870532,0.0637789779198354,0.0623461552591939,0,0,0.00826628458062383,0,0.055475954296631,0.0163488739483449,485310,323564,23474,15835,4861,117576,0.666716119593662,0.0483690836784736,0.0326286291236529,0.0100162782551359,0.242269889349076,246620,156758,12956,10262,1875,64769,0.635625658908442,0.0525342632389912,0.0416105749736437,0.00760278971697348,0.26262671316195
2011,126614,"university of colorado boulder","CO","pub-4yr",5144,4001,67,477,263,262,1,13,175,58,90,0.777799377916019,0.0130248833592535,0.0927293934681182,0.0511275272161742,0.0509331259720062,0.000194401244167963,0.00252721617418351,0.0340202177293935,0.0112752721617418,0.0174961119751166,47,30,1,8,1,1,0,0,6,1,0,0.638297872340426,0.0212765957446809,0.170212765957447,0.0212765957446809,0.0212765957446809,0,0,0.127659574468085,0.0212765957446809,0,5191,4031,68,485,264,263,1,13,181,59,90,0.776536312849162,0.0130995954536698,0.0934309381622038,0.0508572529377769,0.0506646118281641,0.000192641109612791,0.00250433442496629,0.0348680408399152,0.0113658254671547,0.0173376998651512,24168,18704,415,1744,1434,1432,2,153,221,1001,496,0.773915921880172,0.0171714664018537,0.0721615359152599,0.0593346573982125,0.0592519033432638,8.27540549486925e-05,0.00633068520357498,0.00914432307183052,0.0414184045018206,0.0205230056272757,2480,1883,49,177,139,139,0,17,22,160,33,0.759274193548387,0.019758064516129,0.0713709677419355,0.0560483870967742,0.0560483870967742,0,0.00685483870967742,0.00887096774193548,0.0645161290322581,0.0133064516129032,26648,20587,464,1921,1573,1571,2,170,243,1161,529,0.772553287301111,0.0174121885319724,0.0720879615731012,0.0590288201741219,0.0589537676373461,7.5052536775743e-05,0.00637946562593816,0.00911888321825278,0.0435679975983188,0.019851395977184,491061,323918,24730,16472,4818,121123,0.659628844481643,0.0503603421978125,0.0335436941642688,0.00981140835863569,0.24665571079764,249043,156907,13598,10584,1883,66071,0.63003979232502,0.0546010126765257,0.04249868496605,0.00756094329091763,0.265299566741486
2012,126614,"university of colorado boulder","CO","pub-4yr",5656,4349,76,572,262,256,6,15,213,39,130,0.768917963224894,0.0134370579915134,0.101131541725601,0.0463224893917963,0.0452616690240453,0.00106082036775106,0.00265205091937765,0.0376591230551627,0.0068953323903819,0.022984441301273,48,31,1,8,5,5,0,0,2,1,0,0.645833333333333,0.0208333333333333,0.166666666666667,0.104166666666667,0.104166666666667,0,0,0.0416666666666667,0.0208333333333333,0,5704,4380,77,580,267,261,6,15,215,40,130,0.767882187938289,0.0134992987377279,0.101683029453015,0.0468092566619916,0.0457573632538569,0.00105189340813464,0.00262973352033661,0.0376928471248247,0.00701262272089762,0.0227910238429173,24268,18557,374,1977,1375,1365,10,128,451,790,616,0.764669523652547,0.0154112411405967,0.0814653041041701,0.0566589747816054,0.0562469095104665,0.000412065271138948,0.00527443547057854,0.0185841437283666,0.0325531564199769,0.0253832207021592,2262,1701,46,178,121,121,0,13,25,136,42,0.751989389920424,0.0203359858532272,0.0786914235190097,0.0534924845269673,0.0534924845269673,0,0.00574712643678161,0.01105216622458,0.0601237842617153,0.0185676392572944,26530,20258,420,2155,1496,1486,10,141,476,926,658,0.763588390501319,0.0158311345646438,0.0812287975876366,0.0563889935921598,0.0560120618168112,0.000376931775348662,0.00531473803241613,0.0179419525065963,0.0349038823972861,0.024802110817942,497160,324980,25789,16898,5015,124478,0.653672861855338,0.0518726365757503,0.0339890578485799,0.0100872958403733,0.250378147879958,252262,157340,14175,10889,1945,67913,0.623716612093775,0.0561915785968556,0.0431654391069602,0.00771023776866908,0.26921613243374
2013,126614,"university of colorado boulder","CO","pub-4yr",5437,4043,89,555,289,285,4,15,242,33,171,0.743608607688063,0.0163693213169027,0.102078352032371,0.0531543130402796,0.052418613205812,0.000735699834467537,0.00275887437925326,0.044509839985286,0.00606952363435718,0.0314511679234872,40,26,1,8,3,3,0,0,2,0,0,0.65,0.025,0.2,0.075,0.075,0,0,0.05,0,0,5477,4069,90,563,292,288,4,15,244,33,171,0.742924958919116,0.0164323534781815,0.102793500091291,0.0533138579514333,0.0525835311301808,0.000730326821252511,0.00273872557969691,0.0445499360964031,0.00602519627533321,0.0312214716085448,23662,17863,359,2113,1263,1251,12,101,651,550,762,0.754923506043445,0.0151720057476122,0.0892992984532161,0.0533767221705688,0.0528695799171668,0.000507142253402079,0.0042684472994675,0.0275124672470628,0.0232440199475953,0.032203533091032,2279,1665,39,192,145,144,1,18,34,147,39,0.73058358929355,0.0171127687582273,0.0842474769635805,0.063624396665204,0.0631856077226854,0.000438788942518649,0.00789820096533567,0.014918824045634,0.0645019745502413,0.0171127687582273,25941,19528,398,2305,1408,1395,13,119,685,697,801,0.752785166339,0.0153425079989206,0.0888554797424926,0.0542770132223122,0.0537758760263675,0.000501137195944644,0.00458733279364712,0.0264060753247755,0.0268686635056474,0.0308777610732046,501944,324942,26964,17456,5141,127441,0.647367036960298,0.0537191399837432,0.0347767878488437,0.0102421784103406,0.253894856796774,254267,156540,14907,11146,1968,69706,0.615652050796997,0.058627348417215,0.0438358103882926,0.00773989546421675,0.274144894933279
2014,126614,"university of colorado boulder","CO","pub-4yr",5789,4164,121,623,301,298,3,8,274,25,273,0.719295215063051,0.0209017101399205,0.107617896009674,0.0519951632406288,0.0514769390222836,0.000518224218345137,0.00138193124892037,0.0473311452755225,0.00431853515287614,0.0471584038694075,51,34,2,11,0,0,0,0,2,2,0,0.666666666666667,0.0392156862745098,0.215686274509804,0,0,0,0,0.0392156862745098,0.0392156862745098,0,5840,4198,123,634,301,298,3,8,276,27,273,0.718835616438356,0.0210616438356164,0.108561643835616,0.051541095890411,0.051027397260274,0.000513698630136986,0.00136986301369863,0.0472602739726027,0.00462328767123288,0.0467465753424658,23948,17771,393,2296,1235,1219,16,69,886,345,953,0.742066143310506,0.0164105562051111,0.0958743945214632,0.0515700684817104,0.050901954234174,0.000668114247536329,0.00288124269250042,0.0369968264573242,0.0144062134625021,0.0397945548688826,2148,1540,44,196,123,123,0,13,67,120,45,0.716945996275605,0.0204841713221601,0.0912476722532588,0.0572625698324022,0.0572625698324022,0,0.00605214152700186,0.0311918063314711,0.0558659217877095,0.0209497206703911,26096,19311,437,2492,1358,1342,16,82,953,465,998,0.739998467198038,0.0167458614347026,0.0954935622317597,0.0520386266094421,0.0514255058246475,0.000613120784794605,0.00314224402207235,0.0365190067443286,0.0178188228080932,0.0382434089515635,508501,326852,27881,18176,5305,130287,0.642775530431602,0.0548297840122242,0.0357442758224664,0.0104326245179459,0.256217785215762,257885,157060,15617,11516,2038,71654,0.609031157298796,0.0605580006592086,0.044655563526378,0.00790274734862439,0.277852531166993
2015,126614,"university of colorado boulder","CO","pub-4yr",5814,3978,93,660,376,373,3,16,290,15,386,0.684210526315789,0.0159958720330237,0.113519091847265,0.064671482628139,0.064155486756106,0.000515995872033024,0.00275197798417613,0.0498796009631923,0.00257997936016512,0.0663914688682491,51,40,1,7,2,2,0,0,1,0,0,0.784313725490196,0.0196078431372549,0.137254901960784,0.0392156862745098,0.0392156862745098,0,0,0.0196078431372549,0,0,5865,4018,94,667,378,375,3,16,291,15,386,0.685080988917306,0.0160272804774084,0.113725490196078,0.0644501278772378,0.0639386189258312,0.00051150895140665,0.00272804774083546,0.049616368286445,0.00255754475703325,0.0658141517476556,24344,17518,390,2449,1298,1282,16,64,1059,233,1333,0.719602366086099,0.016020374630299,0.100599737101545,0.0533190930003286,0.0526618468616497,0.000657246138678935,0.00262898455471574,0.043501478803812,0.00957114689451199,0.0547568189286888,2213,1642,36,211,141,140,1,10,68,77,28,0.741979213737009,0.0162675101671939,0.0953456845910529,0.0637144148215093,0.0632625395390872,0.000451875282422052,0.00451875282422051,0.0307275192046995,0.034794396746498,0.0126525079078174,26557,19160,426,2660,1439,1422,17,74,1127,310,1361,0.721467033173928,0.0160409684828859,0.100161915879053,0.0541853371992318,0.0535452046541402,0.00064013254509169,0.00278645931392853,0.0424370222540197,0.0116730052340249,0.0512482584629288,514413,328136,28755,19013,5374,133135,0.637884345846625,0.0558986650803926,0.0369605744800384,0.0104468588468798,0.258809555746064,260591,157173,15914,12005,2074,73425,0.603140553587806,0.061068878050278,0.0460683599970836,0.00795883203947949,0.281763376325353
2016,126614,"university of colorado boulder","CO","pub-4yr",6184,4232,102,725,338,333,5,16,326,18,427,0.684346701164295,0.0164941785252264,0.117238033635188,0.0546571798188875,0.0538486416558862,0.000808538163001294,0.00258732212160414,0.0527166882276843,0.00291073738680466,0.0690491591203105,29,19,0,3,4,4,0,0,2,0,1,0.655172413793103,0,0.103448275862069,0.137931034482759,0.137931034482759,0,0,0.0689655172413793,0,0.0344827586206897,6213,4251,102,728,342,337,5,16,328,18,428,0.684210526315789,0.0164171897633993,0.117173668115242,0.055045871559633,0.0542411073555448,0.000804764204088202,0.00257524545308225,0.0527925317881861,0.00289715113471753,0.0688878158699501,25059,17647,409,2638,1357,1341,16,69,1175,179,1585,0.704218045412826,0.0163214813041223,0.105271559120476,0.0541522008060976,0.0535137076499461,0.000638493156151483,0.00275350173590327,0.0468893411548745,0.00714314218444471,0.0632507282812562,2083,1526,32,217,131,130,1,7,69,63,38,0.732597215554489,0.0153624579932789,0.104176668266923,0.0628900624099856,0.0624099855976956,0.000480076812289966,0.00336053768602976,0.0331253000480077,0.0302448391742679,0.0182429188670187,27142,19173,441,2855,1488,1471,17,76,1244,242,1623,0.706395991452362,0.0162478815120478,0.10518753223786,0.0548227838773856,0.054196448308894,0.000626335568491637,0.00280008842384496,0.0458330263060939,0.00891607103382212,0.0597966251565839,519135,328588,29253,19699,5489,136106,0.632952892792819,0.0563495044641567,0.0379458137093434,0.0105733576044767,0.262178431429204,263047,157189,16221,12506,2100,75031,0.597570016004744,0.0616657859622045,0.0475428345504796,0.00798336418966953,0.285237999292902
